起运港,目的港,箱型,海运费USD,附加费USD,运输天数,运价有效期,数据来源
Aliaga,Dameitta,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Aliaga,Dameitta,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Aliaga,Dameitta,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Aliaga,Dameitta,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,20GP,1750,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,40GP,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,40HQ,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,40RF,3500,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,40OT,2360,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Felixstowe,40FR,2540,150,10,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Iskenderun,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,20GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,40GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,40HQ,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,40RF,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,40OT,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Istanbul,40FR,0,150,0,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,20GP,2620,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,40GP,2850,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,40HQ,2850,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,40RF,5250,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,40OT,3540,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jebel Ali,40FR,3810,150,15,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Jeddah,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,20GP,3150,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,40GP,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,40HQ,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,40RF,6300,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,40OT,4250,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,New York,40FR,4570,150,18,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Piraeus,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Salerno,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Aliaga,Valencia,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,40GP,570,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,40HQ,570,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,40RF,1050,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,40OT,710,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Houston,40FR,760,150,3,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Kingston,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,20GP,1580,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,40GP,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,40HQ,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,40RF,3150,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,40OT,2130,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,Rio Hania,40FR,2280,150,9,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,San Juan,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,20GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,40GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,40HQ,0,150,0,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,40RF,0,150,0,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,40OT,0,150,0,MOCK (replace with real 运价有效期),MOCK
Altamira,Veracruz,40FR,0,150,0,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Ancona,Piraeus,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,20GP,4020,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,40GP,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,40HQ,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,40RF,8050,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,40OT,5430,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Abidjan,40FR,5840,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algeciras,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Algecirus,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,20GP,4020,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,40GP,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,40HQ,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,40RF,8050,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,40OT,5430,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Altamira,40FR,5840,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Bremerhaven,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,20GP,2980,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,40GP,3230,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,40HQ,3230,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,40RF,5950,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,40OT,4020,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Buenaventura,40FR,4310,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,20GP,4020,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,40GP,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,40HQ,4370,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,40RF,8050,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,40OT,5430,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Callao,40FR,5840,150,23,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,20GP,2280,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,40GP,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,40HQ,2470,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,40RF,4550,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,40OT,3070,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Cartagena,40FR,3300,150,13,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Caucedo,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,20GP,2800,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,40GP,3040,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,40HQ,3040,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,40RF,5600,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,40OT,3780,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dakar,40FR,4060,150,16,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,40GP,570,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,40HQ,570,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,40RF,1050,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,40OT,710,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dublin,40FR,760,150,3,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Dunkerque,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Hamburg,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,20GP,4720,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,40GP,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,40HQ,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,40RF,9450,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,40OT,6380,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Houston,40FR,6850,150,27,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,20GP,5600,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,40GP,6080,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,40HQ,6080,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,40RF,11200,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,40OT,7560,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Jebel Ali,40FR,8120,150,32,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Le Havre,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Lisbon,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Liverpool,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,20GP,2980,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,40GP,3230,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,40HQ,3230,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,40RF,5950,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,40OT,4020,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,Los Angeles,40FR,4310,150,17,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",20GP,2620,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",40GP,2850,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",40HQ,2850,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",40RF,5250,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",40OT,3540,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,"Manzanillo,Pa",40FR,3810,150,15,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Mersin,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,20GP,2100,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,40GP,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,40HQ,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,40RF,4200,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,40OT,2840,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Miami,40FR,3040,150,12,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,20GP,3150,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,40GP,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,40HQ,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,40RF,6300,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,40OT,4250,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,Montreal,40FR,4570,150,18,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,20GP,3320,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,40GP,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,40HQ,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,40RF,6650,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,40OT,4490,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,New York,40FR,4820,150,19,MOCK (replace with real 运价有效期),MOCK
Antwerp,Piraeus,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Piraeus,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Piraeus,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Piraeus,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Antwerp,Piraeus,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
